danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,class
0.824,0.594,6,-8.77,0,0.13,0.0187,0.00597,0.0635,0.546,97.983,347227,r&b
0.628,0.593,8,-5.036,1,0.0323,0.093,1.65E-06,0.096,0.104,125.026,197267,pop
0.629,0.432,11,-9.531,0,0.131,0.248,2.08E-05,0.131,0.323,85.68,192558,r&b
0.655,0.722,0,-4.726,0,0.048,0.556,0,0.133,0.298,90.099,208208,r&b
0.688,0.688,3,-5.84,1,0.0357,0.3,0,0.0982,0.451,114.011,193321,latin
0.695,0.379,6,-9.096,1,0.0339,0.861,0,0.106,0.808,105.108,199733,latin
0.773,0.518,11,-8.188,1,0.145,0.117,0.0136,0.611,0.642,104.024,246952,r&b
0.466,0.781,1,-6.76,1,0.0567,4.83E-04,1.41E-04,0.0713,0.383,169.97,228613,pop
0.489,0.757,1,-5.229,1,0.066,0.116,0.00327,0.754,0.254,89.944,218667,rap
0.473,0.932,3,-3.991,0,0.167,0.293,0.102,0.079,0.657,123.903,167947,edm
0.788,0.711,1,-7.811,0,0.0597,0.364,2.07E-05,0.0838,0.802,104.149,194023,r&b
0.684,0.663,1,-7.105,1,0.296,0.0432,0,0.112,0.566,93.803,232340,r&b
0.917,0.657,8,-5.716,1,0.0921,0.318,3.62E-06,0.0754,0.818,131.03,165733,r&b
0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,131248,rap
0.822,0.839,11,-3.516,0,0.0648,0.52,3.67E-05,0.186,0.648,123.043,176098,edm
0.628,0.496,8,-6.003,1,0.0492,0.174,0,0.106,0.203,76.655,276667,r&b
0.666,0.8,6,-5.454,0,0.0659,0.00562,7.64E-05,0.381,0.868,121.955,146557,edm
0.807,0.75,8,-11.441,1,0.0628,0.0406,0.919,0.0693,0.0355,122,428361,edm
0.505,0.833,0,-4.632,1,0.0475,0.00772,7.90E-05,0.069,0.565,130.121,224333,rock
0.801,0.951,7,-3.383,1,0.306,0.0503,0,0.163,0.582,95.06,214747,rap
0.795,0.783,5,-4.271,1,0.0432,0.361,0,0.437,0.8,92.016,266087,pop
0.565,0.639,4,-6.691,1,0.049,0.148,0,0.105,0.156,101.841,264303,rap
0.543,0.744,7,-5.907,1,0.0306,0.166,0,0.146,0.595,136.894,242666,rap
0.591,0.868,0,-5.555,1,0.0362,0.00128,5.86E-04,0.116,0.553,110.018,207427,pop
0.539,0.715,9,-3.809,0,0.0377,0.289,0,0.348,0.496,128.073,191611,edm
0.611,0.7,9,-5.331,1,0.0436,0.0199,0,0.0549,0.213,104.981,220573,pop
0.44,0.469,5,-8.338,0,0.112,0.449,0,0.169,0.225,169.755,231676,pop
0.618,0.764,0,-6.027,1,0.0562,0.186,0,0.12,0.876,81.366,230693,rock
0.616,0.668,2,-8.242,1,0.0384,0.0836,0.00166,0.131,0.143,110.046,152182,latin
0.688,0.62,11,-8.029,0,0.22,0.753,5.27E-06,0.158,0.727,170.018,360960,latin
0.714,0.499,3,-5.947,0,0.387,0.695,0,0.111,0.898,73.03,182115,r&b
0.868,0.42,9,-9.752,1,0.0462,0.212,0,0.531,0.741,99.975,187500,edm
0.684,0.761,4,-5.441,0,0.118,0.263,8.78E-04,0.322,0.416,77.001,228098,r&b
0.276,0.975,7,-3.686,1,0.293,0.00437,0.918,0.365,0.342,191.903,270000,edm
0.377,0.926,4,-4.385,0,0.0683,0.00144,0.769,0.0827,0.0342,130.163,180923,edm
0.613,0.599,11,-6.654,1,0.0344,0.266,4.38E-06,0.109,0.317,136.08,227520,latin
0.752,0.505,9,-7.621,1,0.253,0.535,2.55E-06,0.104,0.419,91.97,197437,pop
0.474,0.536,11,-6.749,0,0.0827,0.0214,0,0.255,0.174,88.645,181800,r&b
0.512,0.511,7,-4.412,0,0.324,0.537,0,0.115,0.651,88.816,218073,r&b
0.454,0.91,6,-7.766,1,0.0446,0.0852,0.0988,0.116,0.63,125.116,354520,rock
0.61,0.411,1,-13.247,0,0.0427,0.314,1.86E-04,0.0758,0.59,85.099,283400,r&b
0.411,0.983,1,-3.332,1,0.118,0.00287,0,0.242,0.582,74.959,206700,rock
0.738,0.953,11,-2.622,1,0.137,0.00773,0.0111,0.0622,0.499,127.997,311080,edm
0.464,0.873,2,-3.924,0,0.0721,0.0789,0.0224,0.329,0.414,129.931,220380,edm
0.373,0.813,4,-3.831,0,0.0952,0.0492,0,0.163,0.207,160.048,206847,rap
0.479,0.416,4,-11.451,0,0.124,0.457,1.72E-05,0.118,0.514,79.593,125093,r&b
0.71,0.636,10,-4.161,0,0.0397,0.0278,0,0.126,0.505,125.865,182426,pop
0.545,0.865,6,-2.601,0,0.0522,0.0724,4.79E-06,0.919,0.332,89.992,205333,r&b
0.728,0.636,11,-7.033,0,0.171,0.00677,8.47E-05,0.296,0.821,96.512,280880,r&b
0.771,0.941,5,-4.052,1,0.0584,0.0423,0,0.158,0.631,98.996,196933,latin
0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561,latin
0.775,0.559,8,-5.89,1,0.0417,0.081,0,0.219,0.408,100.042,161120,edm
0.535,0.906,6,-4.699,0,0.0353,0.0202,7.15E-04,0.0886,0.732,126.012,178671,edm
0.659,0.481,2,-5.29,1,0.0365,0.714,4.62E-05,0.0909,0.346,75.945,253421,r&b
0.902,0.0713,3,-23.482,0,0.0747,0.436,0.739,0.0716,0.554,87.993,117969,rap
0.601,0.711,0,-10.698,1,0.106,0.136,0.00187,0.249,0.929,119.385,292680,rock
0.738,0.357,10,-9.081,0,0.0593,0.116,1.51E-06,0.26,0.34,126.143,299200,r&b
0.435,0.91,2,-3.154,0,0.0486,6.88E-05,2.97E-05,0.106,0.467,146.075,227663,rock
0.694,0.822,7,-5.478,0,0.0467,0.449,0,0.97,0.911,163.748,160976,edm
0.753,0.396,11,-8.19,1,0.133,0.525,0,0.182,0.724,80.951,166661,r&b
0.58,0.817,4,-5.009,1,0.214,0.00163,0,0.118,0.238,89.008,327667,rap
0.422,0.788,11,-6.57,1,0.0556,0.101,0.00282,0.16,0.544,140.423,367093,pop
0.395,0.409,6,-8.58,1,0.056,0.708,1.62E-05,0.0982,0.193,74.088,226116,r&b
0.725,0.446,6,-10.107,0,0.0266,0.119,1.69E-04,0.0918,0.576,93.76,240867,rock
0.763,0.791,10,-11.246,1,0.0357,0.0102,0.0743,0.271,0.603,137.948,281933,pop
0.513,0.739,9,-7.754,1,0.166,0.0611,3.29E-04,0.091,0.222,139.944,238010,rap
0.811,0.315,5,-11.618,1,0.0812,0.447,0.199,0.118,0.3,139.993,125373,rap
0.598,0.432,6,-8.619,1,0.0281,0.172,3.50E-04,0.106,0.254,122.006,251280,pop
0.469,0.875,4,-5.072,0,0.0951,0.0691,0,0.102,0.377,134.357,203533,rock
0.529,0.988,0,-0.478,1,0.201,0.108,0,0.943,0.76,200.885,246400,r&b
0.653,0.816,2,-4.353,1,0.167,0.228,0,0.0967,0.816,178.086,228827,r&b
0.681,0.447,0,-8.83,1,0.0477,0.553,4.36E-06,0.122,0.746,99.418,265640,rock
0.697,0.706,0,-4.279,1,0.0739,0.506,0,0.107,0.721,91.038,233736,pop
0.651,0.405,8,-8.397,0,0.036,0.477,0,0.131,0.551,130.236,253067,r&b
0.803,0.533,8,-6.243,0,0.102,0.434,0,0.391,0.378,129.96,269538,latin
0.521,0.809,6,-5.296,1,0.128,0.15,1.25E-06,0.199,0.491,149.962,184870,rap
0.818,0.838,2,-8.569,1,0.0711,0.00179,0.865,0.0805,0.0584,125.007,453172,edm
0.664,0.928,7,-6.305,1,0.0395,2.97E-04,0.671,0.696,0.106,121.005,387500,edm
0.346,0.828,10,-6.512,0,0.0388,0.00263,2.97E-05,0.893,0.252,131.297,368120,rock
0.663,0.708,8,-4.154,1,0.0473,0.0337,0,0.0841,0.742,103.073,174800,r&b
0.494,0.81,3,-4.37,1,0.0533,0.0564,0,0.104,0.426,104.913,173440,edm
0.579,0.508,2,-9.484,1,0.027,0.00574,4.94E-04,0.0575,0.609,147.125,391376,rock
0.586,0.899,5,-3.663,0,0.0517,4.98E-04,0.0335,0.117,0.18,125.976,177262,edm
0.365,0.851,4,-6.238,0,0.065,0.0964,0.003,0.238,0.309,78.068,170067,pop
0.622,0.633,10,-2.487,1,0.0417,0.326,0,0.178,0.251,128.074,189544,edm
0.528,0.939,3,-2.463,0,0.0987,0.00566,0,0.0982,0.402,150.093,227880,edm
0.748,0.733,11,-4.421,0,0.072,0.0062,0,0.329,0.291,93.019,312240,rap
0.532,0.728,9,-9.079,0,0.0352,0.106,0.0108,0.0849,0.69,134.303,271000,rock
0.916,0.462,7,-10.472,1,0.406,0.0602,0,0.347,0.702,98.22,234733,rap
0.667,0.641,8,-11.009,1,0.609,0.572,0,0.311,0.963,169.968,108827,rap
0.619,0.881,5,-4.087,0,0.0335,0.00826,0.0941,0.0995,0.534,128.036,174375,edm
0.838,0.545,5,-6.713,1,0.0706,0.208,8.01E-05,0.103,0.631,114.998,220590,pop
0.6,0.754,0,-4.204,1,0.0488,0.0688,0,0.151,0.641,128.044,180820,pop
0.449,0.979,11,-9.207,0,0.059,0.0122,0,0.415,0.558,185.327,51853,rock
0.455,0.659,0,-8.906,1,0.453,0.0702,0.39,0.123,0.0511,151.332,183900,rap
0.581,0.78,4,-7.053,1,0.0567,0.508,1.07E-05,0.0799,0.561,123.711,203680,r&b
0.777,0.957,11,-3.201,0,0.318,0.18,0,0.296,0.543,105.755,313053,rap
0.428,0.53,7,-9.295,0,0.0455,0.261,4.95E-04,0.0934,0.052,155.017,151778,r&b
0.682,0.592,7,-7.033,1,0.281,0.169,5.49E-06,0.136,0.5,186.041,230467,edm
0.619,0.835,5,-2.992,0,0.0272,0.00574,0.00736,0.602,0.331,128,322067,edm
0.701,0.94,1,-2.762,1,0.0785,0.0414,2.11E-05,0.161,0.945,89.004,208442,latin
0.774,0.753,4,-5.445,0,0.0517,0.153,0,0.0371,0.896,119.002,219147,pop
0.433,0.862,1,-3.89,0,0.412,0.193,0,0.604,0.722,200.817,217000,rap
0.681,0.435,4,-12.873,0,0.0291,0.614,0,0.134,0.758,131.936,251267,r&b
0.599,0.805,5,-7.07,1,0.0277,0.0863,0.0013,0.566,0.962,120.049,209360,rock
0.88,0.751,7,-4.258,0,0.0874,0.177,6.43E-05,0.106,0.884,117.948,157606,edm
0.731,0.738,9,-8.125,0,0.0377,0.184,0,0.214,0.958,117.656,236920,rock
0.699,0.609,1,-8.201,0,0.0479,0.0126,2.92E-06,0.0332,0.545,96.028,190000,edm
0.828,0.588,2,-7.14,1,0.118,0.0156,0,0.124,0.598,94.052,224681,latin
0.672,0.7,8,-6.138,1,0.0558,0.145,8.57E-06,0.0886,0.333,105.078,177293,edm
0.793,0.568,1,-4.958,1,0.0459,0.0478,3.57E-05,0.0304,0.806,100.005,269400,r&b
0.65,0.812,0,-4.355,0,0.0296,0.404,6.00E-04,0.424,0.521,113.999,227600,pop
0.756,0.697,1,-4.765,1,0.0652,0.0116,0,0.234,0.598,142.106,175376,latin
0.58,0.75,4,-4.421,1,0.194,0.159,0,0.274,0.728,86.938,229107,latin
0.85,0.71,11,-3.041,0,0.0567,0.385,0,0.0523,0.96,126.98,187481,edm
0.663,0.708,8,-4.154,1,0.0473,0.0337,0,0.0841,0.742,103.073,174800,pop
0.772,0.903,1,-5.022,1,0.137,0.00626,0,0.0559,0.552,111.988,172350,latin
0.805,0.745,10,-7.125,0,0.162,0.227,0.00984,0.411,0.923,99.986,212400,r&b
0.709,0.807,2,-9.831,1,0.0616,0.0861,0.478,0.609,0.912,125.998,263840,rock
0.406,0.57,8,-5.46,0,0.0402,0.616,0,0.162,0.168,94.137,306731,r&b
0.757,0.885,7,-5.109,0,0.146,9.21E-04,0.919,0.0484,0.258,128.009,225000,edm
0.474,0.911,9,-3.648,0,0.079,0.00573,2.05E-05,0.138,0.584,152.478,231307,rock
0.67,0.512,7,-14.62,1,0.0335,7.93E-05,0.0985,0.105,0.965,125.18,250707,rock
0.71,0.61,2,-6.059,0,0.0756,0.0208,0.429,0.232,0.298,140.103,261036,r&b
0.751,0.736,5,-4.168,0,0.156,0.0206,0,0.265,0.352,130.014,262147,pop
0.762,0.776,11,-5.623,1,0.196,0.0266,0,0.0959,0.796,83.02,204707,rap
0.649,0.572,11,-7.455,1,0.147,0.00277,9.52E-05,0.094,0.346,151.794,188671,r&b
0.618,0.711,1,-5.091,1,0.229,0.346,0,0.116,0.383,84.984,107300,r&b
0.913,0.491,0,-10.956,0,0.352,0.529,1.89E-06,0.119,0.757,140.04,234857,r&b
0.527,0.952,6,-6.144,0,0.0427,0.0105,0.161,0.271,0.604,94.016,382813,pop
0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.883,334744,rock
0.841,0.535,5,-7.569,0,0.122,0.0956,0,0.119,0.38,145.007,185914,r&b
0.728,0.801,8,-2.942,0,0.0683,0.279,4.71E-06,0.143,0.416,130.059,226627,rap
0.768,0.738,11,-3.017,0,0.0406,0.0524,3.01E-05,0.0561,0.685,125.928,235853,pop
0.701,0.458,1,-7.749,1,0.0836,0.00407,1.51E-04,0.045,0.482,102.967,204727,pop
0.408,0.48,9,-11.017,1,0.0266,0.155,1.82E-05,0.0877,0.19,156.344,294773,rock
0.793,0.627,7,-7.759,1,0.0616,0.0235,1.76E-05,0.295,0.421,128.05,241867,edm
0.594,0.935,8,-3.562,1,0.0565,0.0249,3.97E-06,0.637,0.366,127.015,193187,pop
0.655,0.814,5,-5.472,0,0.0823,0.0698,0,0.107,0.69,180.082,161266,rap
0.733,0.566,8,-12.06,0,0.039,0.0966,0,0.074,0.775,141.94,275827,r&b
0.939,0.692,0,-8.802,1,0.285,0.00451,0.804,0.111,0.416,126.06,308667,edm
0.614,0.641,8,-6.751,0,0.288,0.0209,0,0.0659,0.492,123.539,192000,r&b
0.667,0.627,6,-10.488,0,0.0654,0.0972,5.19E-05,0.111,0.784,186.081,232560,r&b
0.798,0.718,0,-7.753,0,0.0434,5.53E-04,0.859,0.0295,0.45,119.983,176000,pop
0.787,0.713,7,-5.252,1,0.401,0.0849,0,0.717,0.762,175.041,148759,rap
0.676,0.771,8,-3.675,1,0.0483,0.0237,7.00E-06,0.102,0.569,99.048,207133,pop
0.788,0.431,5,-8.097,0,0.0278,0.623,0.536,0.151,0.719,96.063,170710,r&b
0.667,0.583,11,-5.127,0,0.0747,0.231,4.48E-05,0.181,0.187,92.043,181806,r&b
0.746,0.997,2,-1.631,1,0.169,5.72E-04,0.159,0.17,0.27,127.991,228765,edm
0.844,0.705,1,-7.604,1,0.235,0.135,0,0.151,0.569,144.065,218315,rap
0.415,0.359,7,-11.094,1,0.0334,0.707,6.53E-05,0.319,0.404,146.029,189520,r&b
0.574,0.612,0,-4.741,1,0.0781,0.357,0,0.158,0.368,136.046,231663,edm
0.887,0.573,0,-4.633,0,0.251,0.332,0,0.143,0.237,133.026,158797,rap
0.657,0.934,2,-4.139,1,0.0514,2.96E-04,0.797,0.13,0.237,128.017,206250,edm
0.272,0.735,0,-5.416,1,0.0459,0.00533,6.48E-04,0.122,0.158,137.173,231800,rock
0.769,0.759,6,-4.393,0,0.051,0.0545,6.28E-04,0.101,0.68,105.993,202347,latin
0.828,0.944,7,-4.083,0,0.0642,0.237,0,0.0588,0.786,109.911,170293,latin
0.566,0.824,1,-7.516,0,0.0378,0.0461,1.89E-05,0.302,0.795,151.295,289187,rock
0.491,0.802,4,-7.106,1,0.0392,0.25,0,0.387,0.472,119.25,248907,rock
0.617,0.39,0,-8.681,1,0.062,0.951,5.82E-06,0.128,0.381,141.953,203583,pop
0.741,0.737,10,-6.703,1,0.0303,0.0707,0.215,0.0718,0.655,97.259,248827,r&b
0.764,0.58,9,-15.2,0,0.093,0.00219,0.0551,0.146,0.81,121.343,376573,latin
0.506,0.663,4,-10.217,1,0.0306,0.407,2.06E-05,0.155,0.324,143.477,238347,rock
0.697,0.911,7,-6.196,1,0.0294,0.0071,0.0316,0.219,0.935,118.339,256400,rock
0.59,0.542,9,-7.849,1,0.329,0.00152,0,0.364,0.48,122.482,233680,rap
0.757,0.632,2,-6.83,1,0.0549,0.499,0,0.0723,0.742,122.936,235133,latin
0.525,0.937,2,-4.197,1,0.0749,8.29E-04,8.61E-04,0.0873,0.494,123.099,314467,rock
0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,pop
0.296,0.351,6,-9.538,1,0.0351,0.823,1.50E-06,0.11,0.19,177.596,212720,r&b
0.7,0.821,8,-4.338,1,0.0444,0.115,0,0.0796,0.608,94.952,247520,rap
0.63,0.554,9,-9.675,0,0.0256,0.00393,0.829,0.145,0.119,127.013,203693,rock
0.842,0.368,1,-7.324,1,0.0668,0.251,0.0114,0.0912,0.713,79.96,136956,r&b
0.764,0.815,1,-7.851,1,0.284,0.104,0.0852,0.106,0.565,90.834,205493,r&b
0.679,0.633,9,-7.063,1,0.053,0.295,0,0.137,0.589,120.92,149795,pop
0.854,0.554,8,-4.684,1,0.172,0.769,1.84E-06,0.0749,0.272,142.069,163121,rap
0.638,0.931,0,-3.605,1,0.0363,0.228,2.95E-04,0.0524,0.965,128.662,228667,rock
0.635,0.923,3,-3.273,0,0.0505,0.00169,0.00393,0.208,0.159,128.032,261982,edm
0.709,0.824,1,-8.824,1,0.0453,0.207,3.07E-04,0.0888,0.867,118.814,291293,r&b
0.413,0.521,9,-4.469,1,0.0466,0.162,0,0.323,0.532,103.391,218808,pop
0.662,0.821,0,-6.239,1,0.0274,0.00195,0.0141,0.0986,0.28,128.022,326308,r&b
0.8,0.976,10,-3.659,0,0.121,0.0046,0.138,0.281,0.85,128.045,182539,edm
0.766,0.822,1,-4.126,0,0.16,0.39,3.37E-05,0.349,0.881,165.842,231921,latin
0.544,0.953,8,-4.556,1,0.0531,2.62E-04,0.823,0.231,0.387,140.088,203347,rock
0.84,0.718,9,-3.527,1,0.0636,0.236,4.84E-05,0.0968,0.864,156.006,240160,latin
0.912,0.412,7,-8.074,1,0.124,0.0164,0.013,0.104,0.422,154.983,238614,latin
0.616,0.677,9,-7.103,0,0.0364,0.0394,0.553,0.23,0.821,100.001,291657,r&b
0.429,0.922,7,-6.649,1,0.0924,0.0235,0.00138,0.0954,0.439,120.361,133813,rock
0.575,0.318,0,-16.729,1,0.109,0.683,2.02E-04,0.0934,0.385,104.522,254173,rock
0.414,0.486,6,-6.431,0,0.0311,0.0129,0,0.111,0.368,128.038,230762,edm
0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69E-05,0.0842,0.564,113.253,240800,rock
0.47,0.379,5,-10.6,0,0.045,0.901,0.00105,0.108,0.573,112.883,237972,latin
0.756,0.91,4,-9.431,0,0.069,0.0299,3.59E-05,0.0273,0.598,107.755,239907,r&b
0.616,0.826,2,-8.965,1,0.048,0.0533,0.101,0.0272,0.964,167.751,159480,rock
0.797,0.667,1,-6.095,0,0.158,0.545,0,0.0357,0.621,76.51,254493,rap
0.807,0.755,5,-6.341,1,0.0312,0.198,1.02E-05,0.222,0.869,130.016,186387,latin
0.634,0.724,5,-5.842,0,0.0546,0.00499,1.93E-04,0.0732,0.309,148.024,263716,latin
0.827,0.613,8,-5.34,1,0.0621,0.366,1.25E-05,0.093,0.747,137.96,177973,pop
0.779,0.66,0,-4.738,0,0.275,0.206,0,0.174,0.828,159.928,153024,latin
0.576,0.782,6,-4.825,0,0.0296,0.00778,0,0.285,0.355,141.153,224031,pop
0.612,0.987,6,-3.029,0,0.128,9.15E-04,0.873,0.824,0.412,160.057,199714,rap
0.706,0.687,0,-8.84,1,0.0327,0.826,0.901,0.177,0.724,137.003,264061,pop
0.702,0.886,0,-3.443,1,0.0336,0.345,3.22E-06,0.0659,0.899,166.039,276581,latin
0.31,0.741,6,-5.137,1,0.0366,4.06E-04,9.75E-05,0.107,0.289,120.065,217333,pop
0.682,0.584,4,-14.525,0,0.0382,0.121,0.89,0.0776,0.0344,97.997,462857,edm
0.788,0.735,10,-7.171,0,0.0433,0.0225,0,0.0427,0.399,94.004,232560,latin
0.778,0.789,0,-7.946,1,0.139,5.40E-06,0.945,0.102,0.962,128.03,33750,edm
0.553,0.401,1,-5.914,1,0.0321,0.857,0.0226,0.114,0.286,135.765,216587,latin
0.734,0.621,4,-9.819,0,0.0756,0.0446,7.06E-06,0.401,0.481,94.785,240013,r&b
0.794,0.811,6,-8.966,0,0.038,0.0426,1.07E-06,0.101,0.862,116.047,248413,pop
0.831,0.784,0,-5.349,0,0.0482,0.0526,1.34E-04,0.129,0.692,123.977,151989,edm
0.718,0.915,6,-3.899,0,0.139,0.0157,0.501,0.43,0.792,127.786,130547,latin
0.708,0.648,6,-5.626,1,0.0449,0.0956,0,0.134,0.338,143.955,201707,pop
0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,237300,edm
0.888,0.616,2,-7.662,1,0.155,0.0779,1.40E-06,0.0627,0.751,97.918,148547,latin
0.438,0.856,0,-4.158,1,0.0584,0.0268,6.27E-06,0.375,0.49,127.991,224520,edm
0.631,0.887,11,-11.434,0,0.0511,0.00357,0.00261,0.0684,0.776,124.043,262373,latin
0.781,0.638,1,-12.305,1,0.0401,0.00911,0,0.0357,0.909,100.231,236240,r&b
0.599,0.957,11,-5.764,1,0.188,0.0129,7.06E-05,0.155,0.489,103.68,206200,rock
0.856,0.213,9,-11.981,1,0.1,0.495,0.0223,0.107,0.206,81.999,206867,r&b
0.584,0.407,5,-9.398,0,0.0326,0.656,3.43E-06,0.13,0.382,102.019,214115,latin
0.814,0.827,5,-2.969,1,0.111,0.107,0,0.118,0.624,95.272,284133,r&b
0.742,0.858,8,-4.515,1,0.0555,0.01,2.32E-05,0.0729,0.732,104.995,208238,edm
0.526,0.869,2,-5.78,1,0.0599,0.0796,0.00268,0.43,0.535,134.375,206147,rock
0.637,0.87,2,-3.796,1,0.13,0.00379,2.73E-05,0.0771,0.735,82.044,248956,rock
0.448,0.784,9,-3.686,1,0.0627,0.106,1.08E-04,0.668,0.236,136.245,186813,pop
0.714,0.853,9,-4.196,0,0.0434,0.34,0,0.0974,0.882,127.012,277795,latin
0.831,0.782,4,-10.48,0,0.0595,0.0731,0.0171,0.032,0.631,107.877,208893,r&b
0.866,0.859,1,-3.087,0,0.0587,0.138,0,0.401,0.923,109.972,200347,latin
0.816,0.514,10,-8.741,1,0.0339,0.767,0.949,0.0899,0.912,136.837,176333,r&b
0.486,0.666,9,-5.084,1,0.033,5.63E-04,0.789,0.101,0.741,157.992,219754,rock
0.671,0.857,9,-6.077,1,0.0448,7.26E-04,0.778,0.0617,0.551,126.795,241053,edm
0.495,0.697,0,-5.756,1,0.2,0.205,0,0.121,0.735,203.981,154007,edm
0.835,0.768,0,-6.301,0,0.0567,0.114,0.395,0.0497,0.541,121.009,328264,edm
0.645,0.488,4,-15.783,0,0.029,0.226,3.51E-06,0.403,0.678,113.741,293560,rock
0.214,0.942,5,-3.928,0,0.157,3.59E-04,0.708,0.0942,0.391,130.433,346117,rap
0.743,0.695,11,-5.793,1,0.101,0.38,0,0.105,0.446,133.95,240899,rap
0.779,0.867,3,-3.704,0,0.0457,0.0491,7.98E-06,0.197,0.915,138.858,258040,rock
0.574,0.605,10,-6.193,1,0.0397,0.0963,0,0.206,0.242,127.952,197344,edm
0.597,0.733,1,-6.017,1,0.41,0.134,0,0.159,0.639,171.016,214035,r&b
0.577,0.697,0,-7.429,0,0.0399,0.0142,1.60E-06,0.157,0.489,129.978,204213,edm
0.61,0.665,8,-6.6,1,0.0985,0.0652,1.78E-06,0.0832,0.667,182.001,170604,latin
0.778,0.824,10,-5.892,0,0.0712,0.284,0,0.405,0.756,100.024,218093,latin
0.747,0.74,4,-4.325,0,0.191,0.0165,9.94E-05,0.101,0.552,176.059,158800,latin
0.534,0.769,7,-4.625,1,0.0626,0.415,0,0.131,0.726,125.14,194880,edm
0.757,0.892,0,-7.718,1,0.0602,0.0401,0.837,0.265,0.143,124.006,219658,edm
0.468,0.607,9,-11.367,1,0.0336,0.072,8.52E-04,0.225,0.886,98.429,263333,rock
0.569,0.726,4,-5.343,1,0.178,0.1,0,0.244,0.373,185.946,188664,r&b
0.553,0.69,5,-7.077,1,0.0624,0.267,0,0.102,0.576,102.097,202543,latin
0.798,0.707,7,-8.403,0,0.0533,0.27,1.15E-05,0.152,0.808,94.002,252427,latin
0.705,0.923,11,-5.195,1,0.0474,0.035,0.875,0.324,0.214,127.01,369454,edm
0.767,0.643,2,-5.953,1,0.0488,0.0896,0,0.0879,0.665,92.986,189377,latin
0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,215733,r&b
0.744,0.651,8,-8.252,1,0.084,0.0309,0.494,0.661,0.19,138.004,351304,edm
0.83,0.794,8,-6.279,0,0.432,0.0253,0.0248,0.106,0.607,128.16,154226,edm
0.421,0.653,9,-4.85,0,0.398,0.0135,0,0.114,0.733,78.6,175424,r&b
0.549,0.9,5,-7.221,1,0.0405,0.00233,3.04E-04,0.122,0.357,126.017,315080,pop
0.563,0.979,9,-3.104,1,0.104,0.00911,0,0.249,0.503,126.063,207617,pop
0.743,0.584,1,-11.274,0,0.0281,0.104,0,0.0755,0.818,91.914,294267,r&b
0.76,0.682,11,-5.566,0,0.0834,0.264,2.71E-06,0.139,0.889,186.034,175447,rap
0.54,0.923,2,-6.288,1,0.0435,0.0013,0.783,0.339,0.134,124.993,174720,edm
0.281,0.654,9,-7.765,0,0.0359,0.268,4.78E-04,0.0631,0.549,172.009,206613,pop
0.663,0.696,7,-5.94,1,0.11,5.23E-04,1.18E-06,0.661,0.789,127.985,248200,edm
0.69,0.881,1,-4.552,1,0.0372,2.87E-04,0.105,0.322,0.294,128.016,175312,edm
0.392,0.855,2,-4.742,1,0.0652,7.13E-04,7.40E-06,0.196,0.456,74.995,198467,pop
0.798,0.553,9,-11.544,1,0.0643,0.382,0,0.0806,0.392,100.053,139200,rap
0.68,0.471,5,-9.79,0,0.044,0.0471,1.71E-05,0.107,0.146,116.117,215172,rap
0.554,0.907,8,-9.543,1,0.0829,0.00551,0.00491,0.116,0.332,126.953,449680,rock
0.902,0.722,11,-5.792,1,0.168,0.00855,0.165,0.0849,0.464,126.029,228571,edm
0.854,0.554,8,-4.684,1,0.172,0.769,1.84E-06,0.0749,0.272,142.069,163121,rap
0.583,0.738,7,-5.209,1,0.0402,0.311,0,0.148,0.523,113.978,192084,edm
0.658,0.724,2,-5.579,1,0.0493,0.147,0,0.0739,0.269,128.001,173447,latin
0.702,0.711,3,-11.172,0,0.374,0.362,0,0.0832,0.586,98.717,312000,rap
0.914,0.408,9,-7.56,0,0.0808,0.235,0,0.134,0.0891,119.964,244000,r&b
0.713,0.863,0,-5.19,0,0.0385,0.0401,1.18E-04,0.0786,0.44,114.019,209634,latin
0.814,0.728,4,-5.44,0,0.0583,0.0242,0.0875,0.612,0.962,109.983,202364,edm
0.687,0.813,0,-4.663,1,0.0669,0.0454,9.96E-06,0.41,0.525,109.047,222385,edm
0.629,0.897,2,-3.401,1,0.0483,0.0424,0,0.263,0.93,161.944,168253,latin
0.748,0.565,7,-5.895,1,0.0476,0.164,0.00169,0.103,0.812,175.92,193227,latin
0.774,0.641,1,-10.193,1,0.0799,0.0765,0,0.0867,0.875,113.256,214200,r&b
0.53,0.864,4,-4.948,0,0.061,7.53E-04,4.59E-04,0.354,0.484,166.312,288533,rock
0.697,0.856,0,-6.026,1,0.0296,0.0637,0.00422,0.0945,0.808,125.111,269280,pop
0.488,0.667,4,-7.051,0,0.0285,0.0134,0.095,0.918,0.331,96.986,389427,rock
0.792,0.68,5,-5.392,0,0.119,0.361,0,0.1,0.519,140.041,175029,rap
